2200,hitting a wall and tumbling to my death,iPhone,C_babich,Mon Feb 07 21:00:01 +0000 2011
7372,hitting a wall and tumbling to my death,iPhone,C_babich,Mon Feb 07 21:12:24 +0000 2011
11819,hitting a wall and tumbling to my death,iPhone,DougieHiggins,Sun Mar 06 01:47:14 +0000 2011
3726,hitting a wall and tumbling to my death,iPhone,Bullbar,Tue Mar 08 16:02:14 +0000 2011
963,turning into a fine mist,iPod touch,IzzulAwesome,Wed Mar 09 07:18:40 +0000 2011
7027,hitting a wall and tumbling to my death,iPhone,ajmc93,Fri Mar 11 13:55:17 +0000 2011
8110,missing another window,iPhone,thefuriouscoder,Fri Mar 11 16:34:40 +0000 2011
5571,missing another window,iPhone,PhilKiel,Fri Mar 11 17:17:29 +0000 2011
1372,hitting a wall and tumbling to my death,iPhone,HyperHenrik,Fri Mar 11 17:32:53 +0000 2011
38928,missing another window,iPad,_cankess_,Fri Mar 11 19:45:04 +0000 2011
10102,hitting a wall and tumbling to my death,iPhone,Lausebub,Tue Mar 15 16:00:37 +0000 2011
5830,hitting a wall and tumbling to my death,iPad,epiccolotto,Mon Feb 07 20:36:06 +0000 2011
5510,hitting a wall and tumbling to my death,iPod touch,BubiskumCantor,Fri Mar 04 20:25:01 +0000 2011
5294,hitting a wall and tumbling to my death,iPod touch,jacktideman,Sat Mar 05 03:27:24 +0000 2011
7682,colliding with some enormous obstacle,iPhone,RichMeisterMan,Sat Mar 05 03:44:53 +0000 2011
4059,hitting a wall and tumbling to my death,iPhone,tubit_game,Sat Mar 05 12:26:12 +0000 2011
3522,falling to my death,iPad,kisstineXO,Sat Mar 05 13:39:20 +0000 2011
2510,missing another window,iPod touch,murmau,Sat Mar 05 14:44:09 +0000 2011
2884,hitting a wall and tumbling to my death,iPad,ubaccu,Sat Mar 05 14:45:00 +0000 2011
6825,hitting a wall and tumbling to my death,iPad,tylergold,Sat Mar 05 16:44:53 +0000 2011
2396,hitting a wall and tumbling to my death,iPhone,Citovirus,Sat Mar 05 17:48:36 +0000 2011
1833,hitting a wall and tumbling to my death,iPhone,Scarypharaoh,Sat Mar 05 18:02:14 +0000 2011
7340,hitting a wall and tumbling to my death,iPod touch,Franzeyx3,Sat Mar 05 18:53:26 +0000 2011
912,hitting a wall and tumbling to my death,iPad,axxe16,Sat Mar 05 19:48:08 +0000 2011
3134,missing another window,iPad,axxe16,Sat Mar 05 19:49:40 +0000 2011
4652,missing another window,iPad,axxe16,Sat Mar 05 19:52:32 +0000 2011
6110,not quite reaching a billboard,iPod touch,MetzoPaino,Sat Mar 05 21:05:49 +0000 2011
5667,hitting a wall and tumbling to my death,iPad,iDantero,Sat Mar 05 21:21:45 +0000 2011
2492,missing a crane completely,iPhone,heathmerkley,Sun Mar 06 01:21:52 +0000 2011
2361,missing another window,iPhone,heathmerkley,Sun Mar 06 01:22:50 +0000 2011
5324,hitting a wall and tumbling to my death,iPhone,7KH,Mon Mar 07 07:46:00 +0000 2011
8062,hitting a wall and tumbling to my death,iPhone,84MacPro,Thu Mar 10 17:47:20 +0000 2011
6161,missing another window,iPad,alextillotson,Thu Mar 10 18:00:17 +0000 2011
7024,missing another window,iPad,GasparGiordano,Thu Mar 10 18:48:21 +0000 2011
1929,missing another window,iPod touch,electricfoo,Thu Mar 10 18:50:41 +0000 2011
3598,hitting a wall and tumbling to my death,iPod touch,bigevilgames,Thu Mar 10 18:59:31 +0000 2011
2625,hitting a wall and tumbling to my death,iPod touch,Applefreak4ever,Thu Mar 10 19:22:30 +0000 2011
2163,hitting a wall and tumbling to my death,iPod touch,dglz0r,Thu Mar 10 19:38:08 +0000 2011
11751,not quite reaching a billboard,iPod touch,Migallagher,Thu Mar 10 19:41:02 +0000 2011
5238,turning into a fine mist,iPod touch,pokedude911,Thu Mar 10 19:49:19 +0000 2011
3342,missing another window,iPad,newalex,Thu Mar 10 21:16:06 +0000 2011
104,just barely stumbling out of the first hallway,iPhone,megganpez,Fri Mar 11 00:25:35 +0000 2011
4692,hitting a wall and tumbling to my death,iPod touch,TehRyanLand,Fri Mar 11 01:37:54 +0000 2011
5657,hitting a wall and tumbling to my death,iPhone,xalogallardo,Fri Mar 11 01:39:58 +0000 2011
3432,hitting a wall and tumbling to my death,iPhone,jonnyxb,Fri Mar 11 02:06:23 +0000 2011
12214,missing another window,iPad,dmkemick,Fri Mar 11 02:17:48 +0000 2011
15921,missing another window,iPhone,jzun133,Fri Mar 11 06:28:58 +0000 2011
6750,missing another window,iPhone,andrewdotnich,Fri Mar 11 07:32:14 +0000 2011
8750,missing another window,iPhone,iTweetKlaus,Fri Mar 11 08:39:38 +0000 2011
4168,hitting a wall and tumbling to my death,iPod touch,RaithSphere,Fri Mar 11 08:44:01 +0000 2011
1009,missing another window,iPhone,finan,Fri Mar 11 09:20:13 +0000 2011
1902,hitting a wall and tumbling to my death,iPhone,pukuldua,Fri Mar 11 09:36:10 +0000 2011
6729,missing another window,iPhone,jyarlathotep,Fri Mar 11 09:37:54 +0000 2011
2379,missing another window,iPhone,Cespur,Fri Mar 11 10:16:38 +0000 2011
5222,hitting a wall and tumbling to my death,iPhone,alexgunns,Fri Mar 11 11:13:46 +0000 2011
1184,turning into a fine mist,iPhone,vespoi,Fri Mar 11 12:18:23 +0000 2011
7588,somehow hitting the edge of a billboard,iPhone,daelan,Mon Mar 14 15:56:41 +0000 2011
1505,hitting a wall and tumbling to my death,iPod touch,Trollbloods,Mon Feb 07 19:59:17 +0000 2011
2441,missing another window,iPod touch,Trollbloods,Mon Feb 07 20:02:05 +0000 2011
5276,missing another window,iPod touch,Proudfoot84,Mon Feb 07 20:24:41 +0000 2011
7129,somehow hitting the edge of a billboard,iPhone,Skillsne,Thu Mar 03 21:58:58 +0000 2011
2124,hitting a wall and tumbling to my death,iPod touch,BubiskumCantor,Fri Mar 04 03:09:17 +0000 2011
4684,hitting a wall and tumbling to my death,iPhone,rafamocoto,Fri Mar 04 03:48:28 +0000 2011
18270,hitting a wall and tumbling to my death,iPad,keiserxol,Fri Mar 04 15:59:50 +0000 2011
1753,missing another window,iPhone,gavinfabiani,Fri Mar 04 17:50:39 +0000 2011
1635,turning into a fine mist,iPad,themanuel,Fri Mar 04 19:56:55 +0000 2011
5120,hitting a wall and tumbling to my death,iPad,dvalen1,Fri Mar 04 20:57:44 +0000 2011
4553,missing another window,iPod touch,seyfoyun,Fri Mar 04 22:34:18 +0000 2011
2992,hitting a wall and tumbling to my death,iPod touch,BubiskumCantor,Sat Mar 05 17:36:29 +0000 2011
7644,hitting a wall and tumbling to my death,iPhone,HavocTMA,Sat Mar 05 17:47:31 +0000 2011
20843,missing another window,iPhone,farawaytimes,Wed Mar 09 01:55:51 +0000 2011
4524,hitting a wall and tumbling to my death,iPod touch,violenciaes,Wed Mar 09 03:27:13 +0000 2011
2222,hitting a wall and tumbling to my death,Macbook,RicardoDixit,Thu Mar 10 00:23:02 +0000 2011
2608,hitting a wall and tumbling to my death,iPhone,JMicklee,Thu Mar 10 00:39:24 +0000 2011
4291,missing another window,iPhone,xalogallardo,Thu Mar 10 00:55:30 +0000 2011
992,hitting a wall and tumbling to my death,iPhone,xalogallardo,Thu Mar 10 01:03:48 +0000 2011
6536,hitting a wall and tumbling to my death,iPhone,xalogallardo,Thu Mar 10 01:07:55 +0000 2011
3833,hitting a wall and tumbling to my death,iPod touch,xtreme500,Thu Mar 10 01:13:00 +0000 2011
12417,missing another window,iPhone,javedjasim,Thu Mar 10 01:20:25 +0000 2011
3801,hitting a wall and tumbling to my death,iPad,ra_dewar,Thu Mar 10 01:56:05 +0000 2011
4849,colliding with some enormous obstacle,iPod touch,rishihot55,Thu Mar 10 06:20:01 +0000 2011
2218,hitting a wall and tumbling to my death,iPhone,LtimeburnerL,Thu Mar 10 08:41:30 +0000 2011
992,missing another window,iPhone,Photographness,Thu Mar 10 11:53:30 +0000 2011
2350,hitting a wall and tumbling to my death,iPhone,ZaccMassey,Thu Mar 10 12:26:51 +0000 2011
5888,somehow hitting the edge of a billboard,iPad,wondroushippo,Thu Mar 10 13:00:17 +0000 2011
3808,hitting a wall and tumbling to my death,iPhone,faelfrota,Thu Mar 10 13:27:52 +0000 2011
3173,turning into a fine mist,iPhone,pirkkatku,Thu Mar 10 14:08:46 +0000 2011
104,just barely stumbling out of the first hallway,iPad,krispiotrowski,Thu Mar 10 15:18:09 +0000 2011
260,hitting a wall and tumbling to my death,iPad,fiddler6,Thu Mar 10 15:38:35 +0000 2011
2944,hitting a wall and tumbling to my death,iPhone,RightFootStar,Thu Mar 10 15:46:21 +0000 2011
104,just barely stumbling out of the first hallway,iPhone,sk3pt1c,Thu Mar 10 16:44:24 +0000 2011
752,colliding with some enormous obstacle,iPhone,theericb,Mon Mar 14 22:22:18 +0000 2011
2531,somehow hitting the edge of a crane,iPhone,ace2k8,Tue Mar 15 17:06:29 +0000 2011
11569,missing another window,iPad,rtormet,Tue Mar 15 21:46:25 +0000 2011
17936,missing another window,iPhone,matthieumania,Wed Mar 16 01:22:06 +0000 2011
3601,hitting a wall and tumbling to my death,iPhone,damnfuckit,Mon Feb 07 18:51:49 +0000 2011
7883,missing a crane completely,iPhone,invicticide,Mon Feb 07 18:53:10 +0000 2011
1307,falling to my death,iPod touch,hectoruch,Mon Feb 07 19:22:12 +0000 2011
3390,missing another window,iPhone,choi_derek,Fri Mar 04 01:36:29 +0000 2011
2536,hitting a wall and tumbling to my death,iPhone,xalogallardo,Fri Mar 04 01:59:46 +0000 2011
1160,somehow hitting the edge of a crane,iPhone,xalogallardo,Fri Mar 04 02:00:25 +0000 2011
3147,missing another window,iPhone,TheReaLesGroper,Sat Mar 05 01:57:29 +0000 2011
2809,missing another window,iPad,JM_TrigoPavez,Wed Mar 09 00:05:55 +0000 2011
3254,missing another window,iPad,JM_TrigoPavez,Wed Mar 09 00:09:16 +0000 2011
2416,missing another window,iPad,jkometz,Wed Mar 09 17:34:00 +0000 2011
5011,missing another window,iPhone,atticus76,Wed Mar 09 17:59:57 +0000 2011
2217,missing another window,iPod touch,Chispalf,Wed Mar 09 18:52:16 +0000 2011
1094,missing another window,iPod touch,bigevilgames,Wed Mar 09 20:21:20 +0000 2011
1387,missing another window,iPod touch,bigevilgames,Wed Mar 09 20:22:03 +0000 2011
